season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2022-10-26,0,0,post,,St. Louis Blues,Edmonton Oilers,STL,EDM,1553.02680611589,1538.8109602935,0.591375883088818,0.408624116911182,0.23294473965368,1.27793860470773,0.955006134945954,1,3,1548.38125212255,1543.45651428684,92,31,61
2023,2022-10-26,0,0,post,,Anaheim Ducks,Tampa Bay Lightning,ANA,TBL,1437.99650470615,1564.082991955,0.392220247736201,0.607779752263799,0.230925680825972,0.92479244855616,1.30613323226981,2,4,1435.11874169761,1566.96075496354,38,24,31
2023,2022-10-27,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1559.44106528228,1447.92001197871,0.717032663653759,0.282967336346241,0.216757251360991,1.49540054935887,0.72135670200212,5,1,1562.16638263009,1445.1946946309,42,14,28
2023,2022-10-27,0,0,post,,Ottawa Senators,Minnesota Wild,OTT,MIN,1482.71116326542,1533.70442550481,0.498570584628024,0.501429415371976,0.243904180764789,1.11944190002372,1.12446228074107,2,4,1478.91916297879,1537.49642579144,51,62,56
2023,2022-10-27,0,0,post,,Philadelphia Flyers,Florida Panthers,PHI,FLA,1445.83594406229,1553.4231844197,0.417875986055453,0.582124013944547,0.234077524291116,0.972014120125454,1.26206340416566,4,3,1448.72815044428,1550.53097803771,37,30,33
2023,2022-10-27,0,0,post,,Buffalo Sabres,Montreal Canadiens,BUF,MTL,1480.15912015068,1435.93329279968,0.632372277190923,0.367627722809077,0.227864109190163,1.34851371795334,0.879350391236819,2,3,1476.95840375185,1439.13400919851,4,23,13
2023,2022-10-27,0,0,post,,Nashville Predators,St. Louis Blues,NSH,STL,1490.75459833126,1548.38125212255,0.489026125480608,0.510973874519392,0.242738072640532,1.10208506443172,1.14065300820881,6,2,1496.08347186763,1543.05237858618,65,52,58
2023,2022-10-27,0,0,post,,Chicago Blackhawks,Edmonton Oilers,CHI,EDM,1457.78170518006,1543.45651428684,0.448839495887968,0.551160504112032,0.237849375698389,1.02877217358859,1.2090772021098,5,6,1455.6514209651,1545.5867985018,39,46,42
2023,2022-10-27,0,0,post,,Dallas Stars,Washington Capitals,DAL,WSH,1518.99983018267,1525.95294686549,0.561634385368229,0.438365614631771,0.236575747971549,1.22697544390298,1.00960030406857,2,0,1522.26693800666,1522.6858390415,70,60,65
2023,2022-10-27,0,0,post,,Seattle Kraken,Vancouver Canucks,SEA,VAN,1453.56620257696,1487.94087711105,0.522471502703086,0.477528497296914,0.241337002892658,1.16018830173964,1.08114870115301,4,5,1451.02391458603,1490.48316510198,10,45,27
2023,2022-10-27,0,0,post,,Los Angeles Kings,Winnipeg Jets,LAK,WPG,1499.1199257589,1505.214468756,0.562850824221645,0.437149175778355,0.236427723895241,1.22905583307525,1.00737189081999,4,6,1494.74321493351,1509.59117958139,43,80,61
2023,2022-10-27,0,0,post,OT,San Jose Sharks,Toronto Maple Leafs,SJS,TOR,1438.664812228,1551.73813480371,0.41021437589253,0.58978562410747,0.233139716711379,0.95793120510992,1.27520851160146,4,3,1441.60317505276,1548.79977197895,31,16,23
2023,2022-10-28,0,0,post,,Vegas Golden Knights,Anaheim Ducks,VEG,ANA,1541.0968166838,1435.11874169761,0.710514053595015,0.289485946404985,0.217657113765797,1.4840367827603,0.733620331005497,4,0,1543.89192180188,1432.32363657953,23,10,16
2023,2022-10-28,0,0,post,,Carolina Hurricanes,New York Islanders,CAR,NYI,1560.25847844359,1506.86139052948,0.644557715475434,0.355442284524566,0.226327106460415,1.36956165472099,0.856765451739423,2,6,1553.20576408668,1513.91410488639,81,43,62
2023,2022-10-28,0,0,post,,Columbus Blue Jackets,Boston Bruins,CBJ,BOS,1467.94733992565,1562.16638263009,0.436705070912246,0.563294929087754,0.236373675483007,1.0065582345939,1.2298154408891,0,4,1463.50575487488,1566.60796768086,58,18,38
2023,2022-10-28,0,0,post,,New Jersey Devils,Colorado Avalanche,NJD,COL,1449.25577436009,1594.54802123631,0.366201751683525,0.633798248316475,0.227685011575225,0.876709864871344,1.35097514670388,1,0,1452.4654583663,1591.3383372301,65,11,38
2023,2022-10-28,0,0,post,,Vancouver Canucks,Pittsburgh Penguins,VAN,PIT,1490.48316510198,1540.19793841046,0.500410474112797,0.499589525887203,0.244028872805645,1.12273521709336,1.12129365571229,5,1,1495.6732073651,1535.00789614734,60,49,54
2023,2022-10-28,0,0,post,OT,Arizona Coyotes,Winnipeg Jets,ARI,WPG,1438.41683404715,1509.59117958139,0.469565338604633,0.530434661395367,0.240368266227259,1.06663033711571,1.17373792911154,2,3,1436.17257774903,1511.83543587951,12,38,25
2023,2022-10-29,0,0,post,,Dallas Stars,New York Rangers,DAL,NYR,1522.26693800666,1538.80875133877,0.54800190664779,0.45199809335221,0.238233248924634,1.20368478758262,1.03454846134202,3,6,1517.12161910876,1543.95407023667,79,53,66
2023,2022-10-29,0,0,post,,Florida Panthers,Ottawa Senators,FLA,OTT,1550.53097803771,1478.91916297879,0.668199718219243,0.331800281780757,0.223296315447596,1.4104892168246,0.812807098622993,5,3,1552.91439759149,1476.53574342501,59,47,53
2023,2022-10-29,0,0,post,,San Jose Sharks,Tampa Bay Lightning,SJS,TBL,1441.60317505276,1566.96075496354,0.393220938906582,0.606779061093418,0.231049305908188,0.926637758718419,1.30441154718977,3,4,1439.77171391894,1568.79221609736,42,13,27
2023,2022-10-29,0,0,post,,Detroit Red Wings,Minnesota Wild,DET,MIN,1445.1946946309,1537.49642579144,0.439421957723765,0.560578042276235,0.236704269218761,1.01153513128461,1.22516913793415,2,1,1447.95864803453,1534.73247238781,27,33,30
2023,2022-10-29,0,0,post,,St. Louis Blues,Montreal Canadiens,STL,MTL,1543.05237858618,1439.13400919851,0.708069265335134,0.291930734664866,0.217992178434714,1.47977714747191,0.738215030962806,4,7,1535.98178016794,1446.20460761675,27,16,21
2023,2022-10-29,0,0,post,OT,Philadelphia Flyers,Carolina Hurricanes,PHI,CAR,1448.72815044428,1553.20576408668,0.422236665669921,0.577763334330079,0.234610255216641,0.98002253466184,1.2545877205548,3,4,1446.74203397726,1555.1918805537,39,35,37
2023,2022-10-29,0,0,post,,Los Angeles Kings,Toronto Maple Leafs,LAK,TOR,1494.74321493351,1548.79977197895,0.494162410398368,0.505837589601632,0.243365201825181,1.1114280878809,1.13193711394428,4,2,1498.59998207611,1544.94300483635,68,60,64
2023,2022-10-29,0,0,post,OT,Buffalo Sabres,Chicago Blackhawks,BUF,CHI,1476.95840375185,1455.6514209651,0.601202006582464,0.398797993417536,0.231737143733877,1.29482032108631,0.936916822647569,4,3,1478.81938724966,1453.79043746729,7,42,24
2023,2022-10-29,0,0,post,,New York Islanders,Colorado Avalanche,NYI,COL,1513.91410488639,1591.3383372301,0.460615118538608,0.539384881461392,0.23928036074982,1.0502944460963,1.18898591465352,5,4,1516.55400228967,1588.69843982682,95,31,63
2023,2022-10-29,0,0,post,,Nashville Predators,Washington Capitals,NSH,WSH,1496.08347186763,1522.6858390415,0.533621089726519,0.466378910273481,0.239980875902517,1.17916419884293,1.06081667705959,0,3,1491.09805017986,1527.67126072927,53,71,62
2023,2022-10-29,0,0,post,,Seattle Kraken,Pittsburgh Penguins,SEA,PIT,1451.02391458603,1535.00789614734,0.451248497268679,0.548751502731321,0.238142153601064,1.03317785918961,1.20496429441145,3,1,1455.26998984397,1530.7618208894,30,37,33
2023,2022-10-29,0,0,post,,Calgary Flames,Edmonton Oilers,CGY,EDM,1546.56337792871,1545.5867985018,0.572839262097992,0.427160737902008,0.23521104625131,1.2461514482754,0.989059597975913,2,3,1543.72671343008,1548.42346300043,92,17,54
2023,2022-10-30,0,0,post,,New Jersey Devils,Columbus Blue Jackets,NJD,CBJ,1452.4654583663,1463.50575487488,0.55583369365043,0.44416630634957,0.237281282807243,1.21705973825124,1.020221544556,7,1,1457.70329344293,1458.26791979825,4,22,13
2023,2022-10-30,0,0,post,SO,Chicago Blackhawks,Minnesota Wild,CHI,MIN,1453.79043746729,1534.73247238781,0.455588186003446,0.544411813996554,0.238669510155051,1.04111087297607,1.19755863717898,3,4,1451.62320474235,1536.89970511275,31,54,42
2023,2022-10-30,0,0,post,,Arizona Coyotes,New York Rangers,ARI,NYR,1436.17257774903,1543.95407023667,0.417604001344455,0.582395998655545,0.234044273551559,0.971514451113581,1.26252982243798,2,3,1434.21133142051,1545.91531656519,25,24,24
2023,2022-10-30,0,0,post,OT,Anaheim Ducks,Toronto Maple Leafs,ANA,TOR,1432.32363657953,1544.94300483635,0.410846750713482,0.589153249286518,0.233217217710663,0.959094183030762,1.2741230346799,4,3,1435.2581784019,1542.00846301398,24,20,22
2023,2022-10-30,0,0,post,OT,Vegas Golden Knights,Winnipeg Jets,VEG,WPG,1543.89192180188,1511.83543587951,0.615941026036471,0.384058973963529,0.229914892033708,1.32018292960634,0.909731962427364,2,1,1545.67508991714,1510.05226776425,76,37,56
2023,2022-10-31,0,0,post,SO,Carolina Hurricanes,Washington Capitals,CAR,WSH,1555.1918805537,1527.67126072927,0.609745974108604,0.390254025891396,0.230682582369718,1.30951675469001,0.921165827679703,3,2,1557.0076750407,1525.85546624227,88,44,66
2023,2022-10-31,0,0,post,,Buffalo Sabres,Detroit Red Wings,BUF,DET,1478.81938724966,1447.95864803453,0.614311441281903,0.385688558718097,0.23011709676907,1.31737641395306,0.912740682816009,8,3,1483.00679856844,1443.77123671575,6,40,23
2023,2022-10-31,0,0,post,,St. Louis Blues,Los Angeles Kings,STL,LAK,1535.98178016794,1498.59998207611,0.623166446282003,0.376833553717997,0.229015878194989,1.33263375980207,0.896382118392917,1,5,1529.21876921113,1505.36299303292,63,66,64
2023,2022-11-01,0,0,post,OT,New York Rangers,Philadelphia Flyers,NYR,PHI,1545.91531656519,1446.74203397726,0.702391158306468,0.297608841693532,0.218765505258558,1.46988886523544,0.748876640023123,1,0,1547.25492988789,1445.40242065456,33,29,31
2023,2022-11-01,0,0,post,,Tampa Bay Lightning,Ottawa Senators,TBL,OTT,1568.79221609736,1476.53574342501,0.694001534293505,0.305998465706495,0.219896301349673,1.45529099941454,0.76460530193513,4,3,1570.17393903431,1475.15402048806,68,30,49
2023,2022-11-01,0,0,post,OT,Washington Capitals,Vegas Golden Knights,WSH,VEG,1525.85546624227,1545.67508991714,0.543324137062751,0.456675862937249,0.238801677890175,1.19570323644686,1.04309844144331,2,3,1523.19266046362,1548.33789569579,84,32,58
2023,2022-11-01,0,0,post,OT,Pittsburgh Penguins,Boston Bruins,PIT,BOS,1530.7618208894,1566.60796768086,0.520357771524283,0.479642228475717,0.241594335660408,1.15659438859183,1.08499994706857,5,6,1528.23164816355,1569.13814040671,93,30,61
2023,2022-11-01,0,0,post,,Minnesota Wild,Montreal Canadiens,MIN,MTL,1536.89970511275,1446.20460761675,0.69208949130429,0.30791050869571,0.220152143002413,1.4519661409509,0.768186002051509,4,1,1539.56092054789,1443.54339218161,28,22,25
2023,2022-11-01,0,0,post,,Dallas Stars,Los Angeles Kings,DAL,LAK,1517.12161910876,1505.36299303292,0.587953396634282,0.412046603365718,0.233364216468464,1.2720637260115,0.961300490456967,5,2,1520.81598172101,1501.66863042067,55,80,67
2023,2022-11-01,0,0,post,,Chicago Blackhawks,New York Islanders,CHI,NYI,1451.62320474235,1516.55400228967,0.478526072735961,0.521473927264039,0.241458439442608,1.0829664261591,1.1584920132835,1,3,1448.0082235076,1520.16898352442,20,50,35
2023,2022-11-01,0,0,post,,Edmonton Oilers,Nashville Predators,EDM,NSH,1548.42346300043,1491.09805017986,0.649721382105207,0.350278617894793,0.225671010011165,1.37849049369605,0.847180516315117,7,4,1551.49768642109,1488.0238267592,66,32,49
2023,2022-11-01,0,0,post,,Calgary Flames,Seattle Kraken,CGY,SEA,1543.72671343008,1455.26998984397,0.689336877219042,0.310663122780958,0.220519287907314,1.4471809650528,0.773338322854511,4,5,1540.15694160997,1458.83976166408,38,24,31
2023,2022-11-01,0,0,post,,Arizona Coyotes,Florida Panthers,ARI,FLA,1434.21133142051,1552.91439759149,0.402397204493107,0.597602795506893,0.232180073125159,0.943545869746804,1.28863420337835,3,1,1438.9164329171,1548.2092960949,29,17,23
2023,2022-11-01,0,0,post,,Vancouver Canucks,New Jersey Devils,VAN,NJD,1495.6732073651,1457.70329344293,0.623961123434178,0.376038876565822,0.228916744745955,1.33400384238973,0.894912902356225,2,5,1489.65192037156,1463.72458043647,15,44,29
2023,2022-11-01,0,0,post,SO,San Jose Sharks,Anaheim Ducks,SJS,ANA,1439.77171391894,1435.2581784019,0.577813778807356,0.422186221192644,0.234604096402745,1.2546741745513,0.979929921851443,5,6,1436.90534433399,1438.12454798685,0,8,4
2023,2022-11-02,0,0,post,,Toronto Maple Leafs,Philadelphia Flyers,TOR,PHI,1542.00846301398,1445.40242065456,0.699292739941415,0.300707260058585,0.219184721834618,1.46449591703242,0.754688804802197,5,2,1544.60042840551,1442.81045526303,30,43,36
2023,2022-11-02,0,0,post,,Buffalo Sabres,Pittsburgh Penguins,BUF,PIT,1483.00679856844,1528.23164816355,0.506871561169507,0.493128438830493,0.243238884209531,1.13369113357213,1.1095477506374,6,3,1487.55074500206,1523.68770172993,47,79,63
2023,2022-11-03,0,0,post,,Detroit Red Wings,Washington Capitals,DET,WSH,1443.77123671575,1523.19266046362,0.457760086680843,0.542239913319157,0.238933426013401,1.04507941357224,1.19385401244116,3,1,1447.95745318036,1519.00644399901,20,40,30
2023,2022-11-03,0,0,post,,Ottawa Senators,Vegas Golden Knights,OTT,VEG,1475.15402048806,1548.33789569579,0.466685153929374,0.533314846070627,0.240018102917456,1.06137552547033,1.17864257744712,4,5,1472.92569184756,1550.56622433629,55,18,36
2023,2022-11-03,0,0,post,SO,Tampa Bay Lightning,Carolina Hurricanes,TBL,CAR,1570.17393903431,1557.0076750407,0.589915058347415,0.410084941652585,0.233123851570631,1.275430697764,0.957693153806633,3,4,1567.23479387417,1559.94682020084,98,20,59
2023,2022-11-03,0,0,post,,New York Rangers,Boston Bruins,NYR,BOS,1547.25492988789,1569.13814040671,0.540375210478344,0.459624789521656,0.239160016645075,1.19067429326918,1.0484857233759,2,5,1542.19462352799,1574.19844676661,97,19,58
2023,2022-11-03,0,0,post,,Minnesota Wild,Seattle Kraken,MIN,SEA,1539.56092054789,1458.83976166408,0.679721337551854,0.320278662448146,0.22179147743461,1.43047775283886,0.791313724595747,0,4,1532.01756323181,1466.38311898016,38,40,39
2023,2022-11-03,0,0,post,OT,Winnipeg Jets,Montreal Canadiens,WPG,MTL,1510.05226776425,1443.54339218161,0.66165518205166,0.33834481794834,0.224142479929659,1.39914781066961,0.824994669260049,3,2,1511.59820598976,1441.9974539561,14,25,19
2023,2022-11-03,0,0,post,,St. Louis Blues,New York Islanders,STL,NYI,1529.21876921113,1520.16898352442,0.584170577458813,0.415829422541187,0.233827256499371,1.26557340796215,0.968253848537222,2,5,1523.66335125761,1525.72440147794,72,65,68
2023,2022-11-03,0,0,post,OT,Chicago Blackhawks,Los Angeles Kings,CHI,LAK,1448.0082235076,1501.66863042067,0.494732445897092,0.505267554102908,0.243434857926058,1.11246462704187,1.13097023088419,2,1,1450.45242374966,1499.22443017861,13,54,33
2023,2022-11-03,0,0,post,,Edmonton Oilers,New Jersey Devils,EDM,NJD,1551.49768642109,1463.72458043647,0.688493516645435,0.311506483354565,0.220631504432855,1.44571517735398,0.774916327078879,3,4,1547.93355661916,1467.2887102384,49,17,33
2023,2022-11-03,0,0,post,,Calgary Flames,Nashville Predators,CGY,NSH,1540.15694160997,1488.0238267592,0.642889010602747,0.357110989397253,0.226538497994756,1.36667740836097,0.859861089633787,1,4,1533.90788891971,1494.27287944946,58,38,48
2023,2022-11-03,0,0,post,,Vancouver Canucks,Anaheim Ducks,VAN,ANA,1489.65192037156,1438.12454798685,0.642088072537707,0.357911927462293,0.226639854080869,1.36529325208927,0.861346601991599,8,5,1492.80160270659,1434.97486565182,6,22,14
2023,2022-11-03,0,0,post,,Arizona Coyotes,Dallas Stars,ARI,DAL,1438.9164329171,1520.81598172101,0.454221422500274,0.545778577499726,0.238503427653995,1.03861290647435,1.19989052117964,2,7,1433.86898581278,1525.86342882533,16,33,24
2023,2022-11-03,0,0,post,SO,San Jose Sharks,Florida Panthers,SJS,FLA,1436.90534433399,1548.2092960949,0.412680830910198,0.587319169089802,0.233441892396007,0.96246656009317,1.27097533230284,3,4,1434.9704528424,1550.14418758649,28,16,22
2023,2022-11-04,0,1,post,,Colorado Avalanche,Columbus Blue Jackets,COL,CBJ,1588.69843982682,1458.26791979825,0.679357004321538,0.320642995678462,0.221839377978948,1.42984525135769,0.791994126621255,6,3,1591.4827458307,1455.48361379437,68,8,38
2023,2022-11-04,0,0,post,,Carolina Hurricanes,Buffalo Sabres,CAR,BUF,1559.94682020084,1487.55074500206,0.66919987592601,0.33080012407399,0.223166472167275,1.41222324853411,0.810943223633166,5,3,1562.32219747762,1485.17536772528,70,35,52
2023,2022-11-05,0,0,post,,Detroit Red Wings,New York Islanders,DET,NYI,1447.95745318036,1525.72440147794,0.460125009069901,0.539874990930099,0.239220802577533,1.04939934676164,1.1898214558159,3,0,1453.01220065904,1520.66965399926,23,41,32
2023,2022-11-05,0,1,post,,Columbus Blue Jackets,Colorado Avalanche,CBJ,COL,1455.48361379437,1591.4827458307,0.313700818003819,0.686299181996181,0.220922894987417,0.77902083812173,1.44190205686569,1,5,1452.42702147034,1594.53933815473,67,7,37
2023,2022-11-05,0,0,post,,Winnipeg Jets,Chicago Blackhawks,WPG,CHI,1511.59820598976,1450.45242374966,0.654709730415058,0.345290269584942,0.225034237636093,1.38712159340932,0.837912644226769,4,0,1515.00128575302,1447.0493439864,18,50,34
2023,2022-11-05,0,0,post,,Edmonton Oilers,Dallas Stars,EDM,DAL,1547.93355661916,1525.86342882533,0.602254798193495,0.397745201806505,0.231607443708395,1.29663034582468,0.93497709788372,2,6,1541.44808995563,1532.34889548886,85,27,56
2023,2022-11-05,0,0,post,,Washington Capitals,Arizona Coyotes,WSH,ARI,1519.00644399901,1433.86898581278,0.68523030345028,0.31476969654972,0.221064531815964,1.44004502249818,0.781019509317787,2,3,1515.46408937305,1437.41134043874,14,22,18
2023,2022-11-05,0,0,post,,Ottawa Senators,Philadelphia Flyers,OTT,PHI,1472.92569184756,1442.81045526303,0.613294156209804,0.386705843790196,0.230243226820157,1.31562471372407,0.914618513096083,1,2,1469.8437738101,1445.89237330049,4,26,15
2023,2022-11-05,0,0,post,,Montreal Canadiens,Vegas Golden Knights,MTL,VEG,1441.9974539561,1550.56622433629,0.416502198464388,0.583497801535612,0.233909546340751,0.969490102976797,1.26441944336395,4,6,1438.91614340188,1553.64753489051,33,9,21
2023,2022-11-05,0,0,post,,Tampa Bay Lightning,Buffalo Sabres,TBL,BUF,1567.23479387417,1485.17536772528,0.681396104744627,0.318603895255373,0.221571011403687,1.43338559679814,0.788185414605545,5,3,1569.5124620332,1482.89769956625,73,46,59
2023,2022-11-05,0,0,post,,Pittsburgh Penguins,Seattle Kraken,PIT,SEA,1523.68770172993,1466.38311898016,0.649694092639886,0.350305907360114,0.225674485427337,1.37844329066542,0.847231194761915,2,3,1520.37717360818,1469.69364710191,33,60,46
2023,2022-11-05,0,0,post,,Toronto Maple Leafs,Boston Bruins,TOR,BOS,1544.60042840551,1574.19844676661,0.529327110624727,0.470672889375273,0.240502944564422,1.17185243707085,1.06865050749357,2,1,1546.85081736387,1571.94805780825,97,20,58
2023,2022-11-05,0,0,post,OT,Calgary Flames,New Jersey Devils,CGY,NJD,1533.90788891971,1467.2887102384,0.661797313462775,0.338202686537225,0.2241241654893,1.39939402181194,0.824730143677355,3,4,1530.51944210901,1470.6771570491,40,46,43
2023,2022-11-05,0,0,post,SO,Vancouver Canucks,Nashville Predators,VAN,NSH,1492.80160270659,1494.27287944946,0.569387789069883,0.430612210930117,0.235631740217475,1.24024148276012,0.995390257457351,3,4,1489.98547810615,1497.0890040499,32,70,51
2023,2022-11-05,0,0,post,SO,San Jose Sharks,Anaheim Ducks,SJS,ANA,1434.9704528424,1434.97486565182,0.571456896582163,0.428543103417837,0.235379579267804,1.24378408854494,0.991595490722868,4,5,1432.14202174429,1437.80329674993,0,6,3
